event_id,timestamp,log_type,severity,scenario,event_source,event_name,principal_id,arn,cloud_source_ip,tags_json,request_parameters_json,user_agent,verb,resource_name,namespace,username,pod_ip,is_privileged,labels_json,controller_owner,service_type,rbac_change,session_type,session_name,issuer,token_ttl_seconds,is_true_anomaly
1bfc03c6-635d-4204-a9ab-5b7f09c39373,2026-06-20T05:39:41+00:00,k8s_audit,CRITICAL,scenario_3_identity_leak,,,,,,,,,get,notification-svc-09ef35fe,default,compromised-svc,10.0.4.198,0.0,"{""app"": ""token-reader""}",job/pii-export,,service-account-token,,,,,1
427e0e51-689b-49b5-a1b8-be29a4ab9750,2026-06-20T05:39:45+00:00,k8s_audit,CRITICAL,scenario_3_identity_leak,,,,,,,,,get,recommendation-engine-2792e2db,production,compromised-svc,10.0.0.193,0.0,"{""app"": ""token-reader""}",job/pii-export,,,,,,,1
d8f411ae-e9ab-45d9-a7bb-98017c79a2cd,2026-06-20T05:40:01+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,s3.amazonaws.com,GetObject,svc-datapipeline-legacy,arn:aws:iam::123456789012:user/svc-datapipeline-legacy,192.168.0.85,"{""Name"": ""untagged-pii-reader-adf7f""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""pii-reader-241730b8""}",aws-cli/2,,,,,,,,,,,,,,,1
ad31478a-d9bf-46ef-953e-b79b07575e07,2026-06-20T05:40:06+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,s3.amazonaws.com,GetObject,DataAnalyticsRole:stolen-session,arn:aws:iam::123456789012:user/DataAnalyticsRole:stolen-session,10.0.3.34,"{""Name"": ""untagged-pii-reader-7a160""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""pii-reader-1d009b49""}",botocore/1,,,,,,,,,,,,,,,1
4f4ee71c-3f99-4bf8-8bd6-98fa831a5101,2026-06-20T05:40:37+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,sts.amazonaws.com,AssumeRole,DataAnalyticsRole:stolen-session,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/DataAnalyticsRole:stolen-session-7d836b29,172.19.2.102,"{""Name"": ""untagged-pii-reader-61ef9""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""pii-reader-3e5a20b9""}",github-actions-runner,,,,,,,,,,,,,,,1
87bbb170-5ef6-427d-9147-5245e1cbcbf0,2026-06-20T05:41:12+00:00,k8s_audit,INFO,baseline,,,,,,,,,delete,notification-svc-10867397,kube-system,ci-runner-svc,172.19.3.246,0.0,"{""app"": ""notification-svc"", ""env"": ""infra"", ""managed-by"": ""hpa"", ""owner"": ""payments""}",deployment/notification-svc,,read-only-rolebinding,,,,,0
1f3f400a-2ed1-4187-a28a-580786ab4b25,2026-06-20T05:41:15+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,sts.amazonaws.com,AssumeRoleWithWebIdentity,compromised-svc,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/compromised-svc-6feb12c0,52.94.96.147,"{""Name"": ""untagged-session-broker-ff719""}","{""durationSeconds"": 3600, ""provider"": ""oidc.eks.amazonaws.com"", ""sessionName"": ""compromised-svc-15bd778f""}",github-actions-runner,,,,,,,,,,,service_account_token,compromised-svc-63a787d955,corp-saml,900.0,1
14ef3eb6-5ed3-4c65-94a4-f2214e079518,2026-06-20T05:41:21+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,sts.amazonaws.com,AssumeRoleWithWebIdentity,DataAnalyticsRole:stolen-session,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/DataAnalyticsRole:stolen-session-a6e3a4b9,172.19.0.207,"{""Name"": ""untagged-pii-reader-102f8""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""pii-reader-17467031""}",botocore/1,,,,,,,,,,,,,,,1
ef3ecdcb-3458-4dba-8233-9c14d6b24893,2026-06-20T05:41:55+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,sts.amazonaws.com,GetCallerIdentity,DataAnalyticsRole:stolen-session,arn:aws:iam::123456789012:user/DataAnalyticsRole:stolen-session,203.0.113.235,"{""Name"": ""untagged-session-broker-73847""}","{""durationSeconds"": 3600, ""provider"": ""oidc.eks.amazonaws.com"", ""sessionName"": ""DataAnalyticsRole:stolen-session-a22c0351""}",aws-cli/2,,,,,,,,,,,federation,DataAnalyticsRole:stolen-session-80c0789263,eks-oidc,3600.0,1
9fbc0c4f-46bb-4686-8929-039f39424f5a,2026-06-20T05:42:10+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,PutObject,github-actions-svc,arn:aws:iam::123456789012:role/CICDRole,203.0.113.10,"{""Application"": ""notification-svc"", ""CostCenter"": ""cc-1042"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""github-actions-svc""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""notification-svc-3c7c9502""}",aws-cli/2,,,,,,,,,,,,,,,0
dfd56695-4dcc-435c-b150-c38fe69f7df7,2026-06-20T05:42:44+00:00,k8s_audit,CRITICAL,scenario_3_identity_leak,,,,,,,,,create-token,recommendation-engine-a518c5e1,production,compromised-svc,10.0.4.60,0.0,"{""app"": ""token-reader""}",job/pii-export,,service-account-token,,,,,1
aa338d39-a0ae-421f-8d29-a2299482e3a3,2026-06-20T05:42:45+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,PutBucketTagging,svc-metrics,arn:aws:iam::123456789012:user/svc-metrics,10.0.4.210,"{""Application"": ""notification-svc"", ""CostCenter"": ""cc-2030"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""svc-metrics""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""notification-svc-eab64e67""}",terraform/1.8,,,,,,,,,,,,,,,0
5d1f8409-2353-474b-a118-2786caf95abf,2026-06-20T05:42:57+00:00,k8s_audit,CRITICAL,scenario_3_identity_leak,,,,,,,,,create-token,metrics-adapter-3cd17d25,production,compromised-svc,172.19.3.200,0.0,"{""app"": ""token-reader""}",job/pii-export,,service-account-token,,,,,1
e94ef881-e90b-46de-852c-dd8f128a2b85,2026-06-20T05:43:00+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,GetCallerIdentity,kube-scheduler,arn:aws:iam::123456789012:user/kube-scheduler,10.0.2.41,"{""Application"": ""notification-svc"", ""CostCenter"": ""cc-3110"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""kube-scheduler""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""notification-svc-3e2b4aff""}",botocore/1,,,,,,,,,,,,,,,0
10860eea-5cdb-4d4e-b27b-96086964ee7d,2026-06-20T05:43:09+00:00,k8s_audit,CRITICAL,scenario_3_identity_leak,,,,,,,,,create-token,payment-processor-5bf73e19,production,svc-datapipeline-legacy,10.0.3.4,0.0,"{""app"": ""token-reader""}",job/pii-export,,service-account-token,,,,,1
9450d60d-05e8-4c78-b6ee-15c01d025a6e,2026-06-20T05:43:10+00:00,k8s_audit,CRITICAL,scenario_3_identity_leak,,,,,,,,,create-token,metrics-adapter-e559f07a,production,compromised-svc,10.0.0.167,0.0,"{""app"": ""token-reader""}",job/pii-export,,,,,,,1
fc80400b-5198-4bdb-98b5-01de1936830d,2026-06-20T05:43:12+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,GetCallerIdentity,metrics-server,arn:aws:iam::123456789012:user/metrics-server,192.168.2.147,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-1042"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""saml.corp.example"", ""sessionName"": ""metrics-server-ece72ede""}",terraform/1.8,,,,,,,,,,,federation,metrics-server-a561252e5a,eks-oidc,900.0,0
bb1168c9-72e4-4b9d-8e92-207d00a8f4fb,2026-06-20T05:43:31+00:00,k8s_audit,CRITICAL,scenario_3_identity_leak,,,,,,,,,get,auth-service-1de20624,production,svc-datapipeline-legacy,10.0.5.66,0.0,"{""app"": ""token-reader""}",job/pii-export,,impersonate-user,,,,,1
162c03ab-eafb-4c19-a01a-14adc9a884a7,2026-06-20T05:43:34+00:00,k8s_audit,CRITICAL,scenario_3_identity_leak,,,,,,,,,create,payment-processor-e729f683,production,svc-datapipeline-legacy,172.19.4.134,0.0,"{""app"": ""token-reader""}",job/pii-export,,service-account-token,,,,,1
e42d8f9e-3bde-450d-8b7d-8fef84f2200d,2026-06-20T05:43:43+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,sts.amazonaws.com,AssumeRoleWithWebIdentity,svc-datapipeline-legacy,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/svc-datapipeline-legacy-134b604d,52.94.47.119,"{""Name"": ""untagged-session-broker-daf70""}","{""durationSeconds"": 900, ""provider"": ""saml.corp.example"", ""sessionName"": ""svc-datapipeline-legacy-08967840""}",aws-cli/2,,,,,,,,,,,service_account_token,svc-datapipeline-legacy-8630d27e94,corp-saml,3600.0,1
050eeee2-0913-4ef9-bc23-03a89b13aa55,2026-06-20T05:43:51+00:00,k8s_audit,INFO,baseline,,,,,,,,,get,recommendation-engine-ecc5d016,kube-system,github-actions-svc,192.168.0.172,0.0,"{""app"": ""recommendation-engine"", ""env"": ""stage"", ""managed-by"": ""hpa"", ""owner"": ""platform""}",replicaset/recommendation-engine-rs,ClusterIP,,,,,,0
3abd3c86-8bc8-4348-bee9-9f8f5f9b0d1b,2026-06-20T05:43:52+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,sts.amazonaws.com,AssumeRoleWithWebIdentity,DataAnalyticsRole:stolen-session,arn:aws:sts::123456789012:assumed-role/CICDRole/DataAnalyticsRole:stolen-session-91b14bda,52.94.100.194,"{""Name"": ""untagged-pii-reader-3aad2""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""pii-reader-2b35393c""}",terraform/1.8,,,,,,,,,,,,,,,1
1423ff4f-e531-421f-a4b6-c9e0b0b73830,2026-06-20T05:43:57+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,s3.amazonaws.com,GetObject,DataAnalyticsRole:stolen-session,arn:aws:iam::123456789012:user/DataAnalyticsRole:stolen-session,198.51.100.146,"{""Name"": ""untagged-pii-reader-5deca""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""pii-reader-3580e52d""}",github-actions-runner,,,,,,,,,,,,,,,1
f65d6aad-391c-42d7-9667-948582b55918,2026-06-20T05:44:25+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,sts.amazonaws.com,AssumeRoleWithWebIdentity,DataAnalyticsRole:stolen-session,arn:aws:sts::123456789012:assumed-role/CICDRole/DataAnalyticsRole:stolen-session-a591163f,203.0.113.17,"{""Name"": ""untagged-pii-reader-6ca2d""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""pii-reader-84d695ea""}",terraform/1.8,,,,,,,,,,,,,,,1
242e6a1c-f3c6-40bf-a27e-d44a4c6478cc,2026-06-20T05:45:08+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,GetCallerIdentity,svc-metrics,arn:aws:iam::123456789012:user/svc-metrics,192.168.4.131,"{""Application"": ""auth-service"", ""CostCenter"": ""cc-3110"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""svc-metrics""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""auth-service-e9970927""}",terraform/1.8,,,,,,,,,,,,,,,0
ed320e00-5e97-4fd1-bd9b-aec9841feed6,2026-06-20T05:45:15+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,AssumeRole,hpa-controller,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/hpa-controller-037f6c92,203.0.113.11,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-1042"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 1800, ""provider"": ""saml.corp.example"", ""sessionName"": ""hpa-controller-f3ee755a""}",terraform/1.8,,,,,,,,,,,assumed_role,hpa-controller-389fb0ec01,github-oidc,900.0,0
2c44ede7-7392-4967-986c-54d123128375,2026-06-20T05:45:23+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,sts.amazonaws.com,AssumeRole,compromised-svc,arn:aws:sts::123456789012:assumed-role/CICDRole/compromised-svc-1872e4a0,52.94.193.94,"{""Name"": ""untagged-session-broker-9592e""}","{""durationSeconds"": 1800, ""provider"": ""oidc.eks.amazonaws.com"", ""sessionName"": ""compromised-svc-e8e4c1ba""}",botocore/1,,,,,,,,,,,assumed_role,compromised-svc-615cc43a2a,eks-oidc,600.0,1
0737e653-a926-4d10-abec-ef99d485e591,2026-06-20T05:45:35+00:00,k8s_audit,INFO,baseline,,,,,,,,,scale-down,auth-service-cf020848,monitoring,svc-metrics,192.168.4.136,0.0,"{""app"": ""auth-service"", ""env"": ""prod"", ""managed-by"": ""hpa"", ""owner"": ""payments""}",replicaset/auth-service-rs,ClusterIP,,,,,,0
341fcf13-555b-4679-b16d-3d706868e96d,2026-06-20T05:46:09+00:00,k8s_audit,CRITICAL,scenario_3_identity_leak,,,,,,,,,get,payment-processor-a2cbc8bb,default,compromised-svc,172.19.2.60,0.0,"{""app"": ""token-reader""}",job/pii-export,,service-account-token,,,,,1
62beda52-9a7d-458d-9eec-6b4e339c1176,2026-06-20T05:46:29+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,PutObject,hpa-controller,arn:aws:iam::123456789012:user/hpa-controller,203.0.113.55,"{""Application"": ""recommendation-engine"", ""CostCenter"": ""cc-2030"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""hpa-controller""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""recommendation-engine-05cdb6f2""}",github-actions-runner,,,,,,,,,,,,,,,0
75a76bf7-fda2-416a-be4f-f3665934ca75,2026-06-20T05:46:39+00:00,k8s_audit,CRITICAL,scenario_3_identity_leak,,,,,,,,,create-token,api-gateway-4559dc33,default,svc-datapipeline-legacy,10.0.4.44,0.0,"{""app"": ""token-reader""}",job/pii-export,,impersonate-user,,,,,1
194171d3-6e3e-42c2-9b39-6dfa976b8adf,2026-06-20T05:46:43+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,PutBucketTagging,github-actions-svc,arn:aws:iam::123456789012:role/CICDRole,203.0.113.55,"{""Application"": ""api-gateway"", ""CostCenter"": ""cc-3110"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""github-actions-svc""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""api-gateway-951d950d""}",botocore/1,,,,,,,,,,,,,,,0
24cc7522-cae0-475c-8c96-5a127319bd6e,2026-06-20T05:46:51+00:00,k8s_audit,INFO,baseline,,,,,,,,,get,api-gateway-688b5140,staging,argocd-svc,172.19.2.42,0.0,"{""app"": ""api-gateway"", ""env"": ""stage"", ""managed-by"": ""argocd"", ""owner"": ""identity""}",replicaset/api-gateway-rs,ClusterIP,,,,,,0
28e80239-300d-4dfe-bffa-fb6ba2db3529,2026-06-20T05:47:01+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,sts.amazonaws.com,AssumeRole,DataAnalyticsRole:stolen-session,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/DataAnalyticsRole:stolen-session-ef4da9b4,172.19.5.166,"{""Name"": ""untagged-session-broker-bd6f0""}","{""durationSeconds"": 3600, ""provider"": ""oidc.eks.amazonaws.com"", ""sessionName"": ""DataAnalyticsRole:stolen-session-351ba399""}",github-actions-runner,,,,,,,,,,,assumed_role,DataAnalyticsRole:stolen-session-97083f89a0,eks-oidc,900.0,1
626f117a-2071-4c96-b1fa-31aa097de009,2026-06-20T05:47:27+00:00,cloudtrail,INFO,baseline,ec2.amazonaws.com,DescribeInstances,dev-alice,arn:aws:iam::123456789012:user/dev-alice,10.0.2.211,"{""Application"": ""api-gateway"", ""CostCenter"": ""cc-1042"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""dev-alice""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""api-gateway-706374fe""}",aws-cli/2,,,,,,,,,,,,,,,0
2232bb78-2455-4484-9830-e84cfa604d65,2026-06-20T05:47:57+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,s3.amazonaws.com,GetObject,DataAnalyticsRole:stolen-session,arn:aws:iam::123456789012:user/DataAnalyticsRole:stolen-session,10.0.0.74,"{""Name"": ""untagged-pii-reader-4bcb9""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""pii-reader-05b7af2a""}",github-actions-runner,,,,,,,,,,,,,,,1
b6bf9fa8-d966-48a0-bb38-55e3ef96a384,2026-06-20T05:48:02+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,AssumeRole,jenkins-deployer,arn:aws:sts::123456789012:assumed-role/CICDRole/jenkins-deployer-8116abb6,203.0.113.10,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-1042"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 1800, ""provider"": ""oidc.eks.amazonaws.com"", ""sessionName"": ""jenkins-deployer-0cf9983e""}",aws-cli/2,,,,,,,,,,,assumed_role,jenkins-deployer-98be667e6a,corp-saml,900.0,0
f77d36a6-a4a1-453d-9d7e-6821c97fde76,2026-06-20T05:48:13+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,sts.amazonaws.com,AssumeRole,DataAnalyticsRole:stolen-session,arn:aws:sts::123456789012:assumed-role/CICDRole/DataAnalyticsRole:stolen-session-96d45fb1,10.0.3.45,"{""Name"": ""untagged-session-broker-96a17""}","{""durationSeconds"": 3600, ""provider"": ""github-oidc"", ""sessionName"": ""DataAnalyticsRole:stolen-session-9babba45""}",aws-cli/2,,,,,,,,,,,assumed_role,DataAnalyticsRole:stolen-session-70ab3f99a4,github-oidc,900.0,1
78def92e-dfb3-42ab-9871-096f5ed36d2c,2026-06-20T05:48:26+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,s3.amazonaws.com,GetObject,DataAnalyticsRole:stolen-session,arn:aws:iam::123456789012:user/DataAnalyticsRole:stolen-session,192.168.3.212,"{""Name"": ""untagged-pii-reader-f822e""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""pii-reader-0bbad0a3""}",github-actions-runner,,,,,,,,,,,,,,,1
9fd9b154-97b2-41bc-a8d1-9952a81f2a9b,2026-06-20T05:48:36+00:00,cloudtrail,INFO,baseline,sts.amazonaws.com,AssumeRole,devops-pipeline,arn:aws:sts::123456789012:assumed-role/CICDRole/devops-pipeline-7ea865aa,203.0.113.55,"{""Application"": ""session-broker"", ""CostCenter"": ""cc-1042"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""identity-platform""}","{""durationSeconds"": 3600, ""provider"": ""saml.corp.example"", ""sessionName"": ""devops-pipeline-037f11d7""}",terraform/1.8,,,,,,,,,,,assumed_role,devops-pipeline-3208618f07,corp-saml,900.0,0
c7bf18f8-f9fe-445d-8efa-7f8f2fae563f,2026-06-20T05:48:37+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,sts.amazonaws.com,AssumeRole,svc-datapipeline-legacy,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/svc-datapipeline-legacy-9fce1ce6,172.19.0.153,"{""Name"": ""untagged-pii-reader-9a93f""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""pii-reader-42b12379""}",terraform/1.8,,,,,,,,,,,,,,,1
20c01b79-9e37-4d0c-b7e3-0a693f11894b,2026-06-20T05:48:43+00:00,k8s_audit,INFO,baseline,,,,,,,,,create,metrics-adapter-090dd580,infra,argocd-svc,10.0.0.137,0.0,"{""app"": ""metrics-adapter"", ""env"": ""infra"", ""managed-by"": ""argocd"", ""owner"": ""identity""}",replicaset/metrics-adapter-rs,,read-only-rolebinding,,,,,0
03e4eaac-f269-47b2-adb8-6eb4a13aa8e1,2026-06-20T05:49:27+00:00,k8s_audit,CRITICAL,scenario_3_identity_leak,,,,,,,,,create-token,auth-service-00dc1394,default,svc-datapipeline-legacy,172.19.2.44,0.0,"{""app"": ""token-reader""}",job/pii-export,,impersonate-user,,,,,1
8d71d093-4961-48e9-a4dd-c6425d9297c8,2026-06-20T05:49:29+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,sts.amazonaws.com,AssumeRole,svc-datapipeline-legacy,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/svc-datapipeline-legacy-16b7fbc4,52.94.181.239,"{""Name"": ""untagged-session-broker-8420b""}","{""durationSeconds"": 1800, ""provider"": ""saml.corp.example"", ""sessionName"": ""svc-datapipeline-legacy-b85a45c8""}",botocore/1,,,,,,,,,,,assumed_role,svc-datapipeline-legacy-313ce413c8,eks-oidc,900.0,1
c4c14e5d-6730-410f-96d0-85381981fe2a,2026-06-20T05:49:49+00:00,cloudtrail,INFO,baseline,eks.amazonaws.com,AccessKubernetesApi,devops-pipeline,arn:aws:iam::123456789012:role/ProdDeployRole,203.0.113.11,"{""Application"": ""metrics-adapter"", ""CostCenter"": ""cc-2030"", ""Environment"": ""infra"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""devops-pipeline""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""metrics-adapter-dd9f32f6""}",terraform/1.8,,,,,,,,,,,,,,,0
ecf97e3a-6eee-4968-9ca4-889f6b3fbfc4,2026-06-20T05:50:02+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,s3.amazonaws.com,GetObject,DataAnalyticsRole:stolen-session,arn:aws:iam::123456789012:user/DataAnalyticsRole:stolen-session,10.0.2.254,"{""Name"": ""untagged-pii-reader-a0982""}","{""ephemeral"": true, ""region"": ""ap-south-1"", ""resource"": ""pii-reader-8a6a0d1f""}",aws-cli/2,,,,,,,,,,,,,,,1
2dc6a1fb-d650-442a-8a63-72dfd6ed3ffa,2026-06-20T05:50:08+00:00,k8s_audit,CRITICAL,scenario_3_identity_leak,,,,,,,,,create,metrics-adapter-08ecfb41,default,svc-datapipeline-legacy,172.19.5.11,0.0,"{""app"": ""token-reader""}",job/pii-export,,service-account-token,,,,,1
efd6b05e-d577-4fa0-a9a0-789334d29dda,2026-06-20T05:50:42+00:00,k8s_audit,CRITICAL,scenario_3_identity_leak,,,,,,,,,get,payment-processor-8fec678d,production,compromised-svc,10.0.2.248,0.0,"{""app"": ""token-reader""}",job/pii-export,,,,,,,1
60af8bbf-67a1-4771-853c-da38c55f6407,2026-06-20T05:51:34+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,s3.amazonaws.com,GetObject,DataAnalyticsRole:stolen-session,arn:aws:iam::123456789012:user/DataAnalyticsRole:stolen-session,10.0.4.118,"{""Name"": ""untagged-pii-reader-352df""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""pii-reader-34259634""}",aws-cli/2,,,,,,,,,,,,,,,1
07754f9e-7083-4a99-af11-777a852268cd,2026-06-20T05:51:37+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,PutBucketTagging,argocd-svc,arn:aws:iam::123456789012:role/ProdDeployRole,172.19.1.54,"{""Application"": ""recommendation-engine"", ""CostCenter"": ""cc-1042"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""argocd-svc""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""recommendation-engine-4df8ac11""}",github-actions-runner,,,,,,,,,,,,,,,0
4f1ef8a1-6918-4a52-aae2-2105fe28a697,2026-06-20T05:51:40+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,sts.amazonaws.com,GetCallerIdentity,DataAnalyticsRole:stolen-session,arn:aws:iam::123456789012:user/DataAnalyticsRole:stolen-session,52.94.248.161,"{""Name"": ""untagged-session-broker-bc16f""}","{""durationSeconds"": 900, ""provider"": ""saml.corp.example"", ""sessionName"": ""DataAnalyticsRole:stolen-session-c0c36f7f""}",github-actions-runner,,,,,,,,,,,federation,DataAnalyticsRole:stolen-session-490e1ceaa1,corp-saml,900.0,1
6294139f-2b8e-474a-abee-0bb9f657aca7,2026-06-20T05:51:43+00:00,k8s_audit,CRITICAL,scenario_3_identity_leak,,,,,,,,,create-token,auth-service-c793f2b5,default,svc-datapipeline-legacy,192.168.0.137,0.0,"{""app"": ""token-reader""}",job/pii-export,,service-account-token,,,,,1
674c33c9-0ae3-4f23-b62f-e737370000e8,2026-06-20T05:51:46+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,sts.amazonaws.com,AssumeRole,DataAnalyticsRole:stolen-session,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/DataAnalyticsRole:stolen-session-ac40ad4c,192.168.1.218,"{""Name"": ""untagged-pii-reader-27dd9""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""pii-reader-8c18f7e6""}",aws-cli/2,,,,,,,,,,,,,,,1
645ef4e9-2248-464a-bd08-80d3e3cbfb27,2026-06-20T05:52:05+00:00,cloudtrail,INFO,baseline,s3.amazonaws.com,PutBucketTagging,dev-alice,arn:aws:iam::123456789012:user/dev-alice,203.0.113.55,"{""Application"": ""notification-svc"", ""CostCenter"": ""cc-1042"", ""Environment"": ""prod"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""dev-alice""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""notification-svc-71086e31""}",aws-cli/2,,,,,,,,,,,,,,,0
8ade0eab-3863-4348-9d9c-0745277f3390,2026-06-20T05:52:37+00:00,cloudtrail,INFO,baseline,eks.amazonaws.com,AccessKubernetesApi,devops-pipeline,arn:aws:iam::123456789012:role/ProdDeployRole,10.0.1.107,"{""Application"": ""api-gateway"", ""CostCenter"": ""cc-3110"", ""Environment"": ""stage"", ""ManagedBy"": ""ephemeral-risk-sim"", ""Owner"": ""devops-pipeline""}","{""ephemeral"": true, ""region"": ""us-west-2"", ""resource"": ""api-gateway-df453451""}",aws-cli/2,,,,,,,,,,,,,,,0
b88c0d32-dd09-4083-b18c-1f36c14570a1,2026-06-20T05:52:41+00:00,cloudtrail,CRITICAL,scenario_3_identity_leak,sts.amazonaws.com,AssumeRoleWithWebIdentity,DataAnalyticsRole:stolen-session,arn:aws:sts::123456789012:assumed-role/ProdDeployRole/DataAnalyticsRole:stolen-session-8dd1b9be,198.51.100.247,"{""Name"": ""untagged-pii-reader-c992c""}","{""ephemeral"": true, ""region"": ""us-east-1"", ""resource"": ""pii-reader-34f96fc8""}",terraform/1.8,,,,,,,,,,,,,,,1
30b110a3-1106-4c89-9a0d-17de5399d053,2026-06-20T05:53:12+00:00,k8s_audit,INFO,baseline,,,,,,,,,scale-down,api-gateway-7dea2eb2,infra,argocd-svc,172.19.4.106,0.0,"{""app"": ""api-gateway"", ""env"": ""stage"", ""managed-by"": ""argocd"", ""owner"": ""identity""}",replicaset/api-gateway-rs,ClusterIP,read-only-rolebinding,,,,,0
